WPG | Bryan Little | Roughing | HOME | TBL | 2014-10-24 | Dave Jackson | Paul Devorski  
COL | Jamie McGinn | Too many men/ice - bench | AWAY | VAN | 2014-10-24 | Kevin Pollock | Tom Chmielewski  
COL | Cody McLeod | Fighting (maj) | AWAY | VAN | 2014-10-24 | Kevin Pollock | Tom Chmielewski  
VAN | Derek Dorsett | Fighting (maj) | HOME | COL | 2014-10-24 | Kevin Pollock | Tom Chmielewski  
VAN | Zack Kassian | Holding | HOME | COL | 2014-10-24 | Kevin Pollock | Tom Chmielewski  
VAN | Luca Sbisa | Slashing | HOME | COL | 2014-10-24 | Kevin Pollock | Tom Chmielewski  
VAN | Nick Bonino | Hi-sticking | HOME | COL | 2014-10-24 | Kevin Pollock | Tom Chmielewski  
VAN | Shawn Matthias | Hooking | HOME | COL | 2014-10-24 | Kevin Pollock | Tom Chmielewski  
COL | Semyon Varlamov | Delaying Game-Smothering puck | AWAY | VAN | 2014-10-24 | Kevin Pollock | Tom Chmielewski  
COL | Daniel Briere | Slashing | AWAY | VAN | 2014-10-24 | Kevin Pollock | Tom Chmielewski  
VAN | Derek Dorsett | Boarding | HOME | COL | 2014-10-24 | Kevin Pollock | Tom Chmielewski  
COL | Cody McLeod | Roughing | AWAY | VAN | 2014-10-24 | Kevin Pollock | Tom Chmielewski  
VAN | Derek Dorsett | Roughing | HOME | COL | 2014-10-24 | Kevin Pollock | Tom Chmielewski  
COL | Gabriel Landeskog | Boarding | AWAY | VAN | 2014-10-24 | Kevin Pollock | Tom Chmielewski  
VAN | Zack Kassian | Misconduct (10 min) | HOME | COL | 2014-10-24 | Kevin Pollock | Tom Chmielewski  
CAR | Brett Bellemore | Holding | AWAY | EDM | 2014-10-24 | Tom Kowal | Brad Meier  
CAR | Jay Harrison | Interference | AWAY | EDM | 2014-10-24 | Tom Kowal | Brad Meier  
EDM | Justin Schultz | Holding | HOME | CAR | 2014-10-24 | Tom Kowal | Brad Meier  
CAR | Elias Lindholm | Holding | AWAY | EDM | 2014-10-24 | Tom Kowal | Brad Meier  
CAR | Chris Terry |  | AWAY | EDM | 2014-10-24 | Tom Kowal | Brad Meier  
CBJ | David Savard | Hooking | HOME | ANA | 2014-10-24 | Brad Watson | Kyle Rehman  
ANA | Nate Thompson | Holding | AWAY | CBJ | 2014-10-24 | Brad Watson | Kyle Rehman  
CBJ | Matt Calvert | Hooking | HOME | ANA | 2014-10-24 | Brad Watson | Kyle Rehman  
ANA | Ben Lovejoy | Tripping | AWAY | CBJ | 2014-10-24 | Brad Watson | Kyle Rehman  
CBJ | Jared Boll | Roughing | HOME | ANA | 2014-10-24 | Brad Watson | Kyle Rehman  
ANA | Ryan Getzlaf | Hooking | AWAY | CBJ | 2014-10-24 | Brad Watson | Kyle Rehman  
CBJ | Scott Hartnell | Tripping | HOME | ANA | 2014-10-24 | Brad Watson | Kyle Rehman  
ANA | Rickard Rakell | Holding | AWAY | CBJ | 2014-10-24 | Brad Watson | Kyle Rehman  
CBJ | Jared Boll | Fighting (maj) | HOME | ANA | 2014-10-24 | Brad Watson | Kyle Rehman  
ANA | Clayton Stoner | Fighting (maj) | AWAY | CBJ | 2014-10-24 | Brad Watson | Kyle Rehman  
SJS | Andrew Desjardins | Interference | HOME | BUF | 2014-10-25 | Dennis LaRue | Tim Peel  
BUF | Rasmus Ristolainen | Interference | AWAY | SJS | 2014-10-25 | Dennis LaRue | Tim Peel  
SJS | Scott Hannan | Tripping | HOME | BUF | 2014-10-25 | Dennis LaRue | Tim Peel  
